CDCN,Campus Name,CDN,Charter,Site Street Address,Site City,Site Zip5,Address,Enrollment,Grade,Latitude,Longitude,Phone,Website,ObjectId,x,y
108807185,IDEA MESA HILLS ACADEMY,108807,IDEA PUBLIC SCHOOLS,405 WALLEBERG,EL PASO,"79,912","405 WALLEBERG, EL PASO, TX 79912",611,PK KG 01 02 03,31.82,-106.52,(956) 377-8000,www.ideapublicschools.org,543,-11858173.89319037,3739197.7165215556
108807085,IDEA MESA HILLS COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,405 WALLEBERG,EL PASO,"79,912","405 WALLEBERG, EL PASO, TX 79912",302,06 07 08,31.82,-106.52,(956) 888-8000,www.ideapublicschools.org,544,-11858173.89319037,3739197.7165215556
108807305,IDEA MESQUITE HILLS ACADEMY,108807,IDEA PUBLIC SCHOOLS,11881 DYER ST,EL PASO,"79,934","11881 DYER ST, EL PASO, TX 79934",398,PK KG 01 02,31.95,-106.36,(915) 888-4700,www.ideapublicschools.org,545,-11840165.349546526,3757195.599791151
108807205,IDEA MESQUITE HILLS COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,11881 DYER ST,EL PASO,"79,934","11881 DYER ST, EL PASO, TX 79934",99,06,31.95,-106.36,(915) 888-4700,www.ideapublicschools.org,546,-11840165.349546526,3757195.599791151
108807122,IDEA MONTERREY PARK ACADEMY,108807,IDEA PUBLIC SCHOOLS,222 SW 39TH ST,SAN ANTONIO,"78,237","222 SW 39TH ST, SAN ANTONIO, TX 78237",675,KG 01 02 03 04 05,29.43,-98.58,(210) 239-4200,www.ideapublicschools.org,547,-10973785.658853821,3430735.1713090404
108807022,IDEA MONTERREY PARK COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,222 SW 39TH ST,SAN ANTONIO,"78,237","222 SW 39TH ST, SAN ANTONIO, TX 78237",692,06 07 08 09 10 11 12,29.43,-98.58,(210) 239-4200,www.ideapublicschools.org,548,-10973785.658853821,3430735.1713090404
108807135,IDEA MONTOPOLIS ACADEMY,108807,IDEA PUBLIC SCHOOLS,1701 VARGAS RD,AUSTIN,"78,741","1701 VARGAS RD, AUSTIN, TX 78741",706,KG 01 02 03 04 05,30.23,-97.70,(512) 646-2800,www.ideapublicschools.org,549,-10875834.206222972,3532691.124942605
108807035,IDEA MONTOPOLIS COLLEGE PREPARATORY,108807,IDEA PUBLIC SCHOOLS,1701 VARGAS RD,AUSTIN,"78,741","1701 VARGAS RD, AUSTIN, TX 78741",780,06 07 08 09 10 11 12,30.23,-97.70,(512) 646-2800,www.ideapublicschools.org,550,-10875834.206222972,3532691.124942605
220817005,NEWMAN INTERNATIONAL ACADEMY OF MANSFIELD,220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,1201 SH 360,MANSFIELD,"76,063","1201 SH 360, MANSFIELD, TX 76063",391,KG 01 02 03 04 05 06,32.58,-97.08,(682) 400-4010,niam.newmanacademy.org,551,-10807197.56373232,3839725.810787803
220817002,NEWMAN INTERNATIONAL AT CEDAR HILL,220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,1114 W FM 1382,CEDAR HILL,"75,104","1114 W FM 1382, CEDAR HILL, TX 75104",972,PK KG 01 02 03 04 05 06 07 08 09 10 11 12,32.61,-96.97,(682) 207-5061,nich.newmanacademy.org,552,-10794344.00306813,3843267.1086869584
014804007,NOLAN CREEK SCHOOL,014804,ORENDA CHARTER SCHOOL,505 E AVE C,BELTON,"76,513","505 E AVE C, BELTON, TX 76513",106,KG 01 02 03 04 05 06 07 08,31.05,-97.46,(254) 939-4491,www.nolancreekschool.org,553,-10849277.057055257,3639706.008348627
101845103,NORTH CENTRAL EL,101845,YES PREP PUBLIC SCHOOLS INC,1900 STRAWN RD,HOUSTON,"77,039","1900 STRAWN RD, HOUSTON, TX 77039",508,EE PK KG 01 02 03 04 05,29.92,-95.36,(713) 842-5650,www.yesprep.org,554,-10615200.7636678,3492848.7293456546
101806043,NORTH EAST STEM ACADEMY,101806,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,10918 BENTLEY,Houston,"77,093","10918 BENTLEY, Houston, TX 77093",15,06 07 08,29.87,-95.34,(713) 640-3700,www.ryss.org,555,-10612661.021730496,3487402.1067085983
101845104,NORTH FOREST EL,101845,YES PREP PUBLIC SCHOOLS INC,"6602 WINFIELD ROAD, BLDG A",Houston,"77,050","6602 WINFIELD ROAD, BLDG A, Houston, TX 77050",279,EE PK KG 01 02 03 04 05,29.90,-95.29,(713) 924-5600,www.yesprep.org,556,-10607792.575120142,3490504.49177342
061802005,NORTH TEXAS COLLEGIATE ACADEMY-EAST CAMPUS,061802,NORTH TEXAS COLLEGIATE ACADEMY,1851 OAK GROVE PKWY,LITTLE ELM,"75,068","1851 OAK GROVE PKWY, LITTLE ELM, TX 75068",216,PK KG 01 02 03 04 05 06 07 08,33.16,-96.97,(972) 292-3562,www.ntxca.org,557,-10794400.322938107,3917224.984784083
061802004,NORTH TEXAS COLLEGIATE ACADEMY-NORTH CAMPUS,061802,NORTH TEXAS COLLEGIATE ACADEMY,4601 IH 35 N,DENTON,"76,207","4601 IH 35 N, DENTON, TX 76207",209,PK KG 01 02 03 04 05 06 07 08,33.24,-97.18,(940) 383-1972,www.ntxca.org,558,-10817795.902832532,3927090.450971872
061802003,NORTH TEXAS COLLEGIATE ACADEMY-SOUTH CAMPUS,061802,NORTH TEXAS COLLEGIATE ACADEMY,968 RALDON ST,LEWISVILLE,"75,067","968 RALDON ST, LEWISVILLE, TX 75067",270,PK KG 01 02 03 04 05 06 07 08,33.03,-97.01,(972) 221-3564,www.ntxca.org,559,-10799043.800649932,3899672.164864779
057809101,NOVA ACADEMY,057809,NOVA ACADEMY,6459 SCYENE RD,DALLAS,"75,227","6459 SCYENE RD, DALLAS, TX 75227",124,PK KG 01 02 03 04 05,32.76,-96.71,(214) 381-3088,www.novaacademy.org,560,-10765748.728720576,3863952.510064995
057827101,NOVA ACADEMY CEDAR HILL,057827,NOVA ACADEMY SOUTHEAST,820 E WINTERGREEN RD BLDG B,CEDAR HILL,"75,104","820 E WINTERGREEN RD BLDG B, CEDAR HILL, TX 75104",116,PK KG 01 02 03 04 05 06,32.62,-96.92,(972) 291-1900,www.novaacademy.org,561,-10789494.911577642,3844839.3249567
057827102,NOVA ACADEMY PRICHARD,057827,NOVA ACADEMY SOUTHEAST,2800 PRICHARD LN,DALLAS,"75,227","2800 PRICHARD LN, DALLAS, TX 75227",419,PK KG 01 02 03 04 05 06 07 08,32.76,-96.69,(972) 808-7470,www.novaacademy.org,562,-10763202.04156024,3863712.090110125
227804102,NYOS - MAGNOLIA MCCULLOUGH CAMPUS,227804,NYOS CHARTER SCHOOL,12333 N LAMAR BLVD,AUSTIN,"78,753","12333 N LAMAR BLVD, AUSTIN, TX 78753",809,EE PK KG 01 02 03 04 05 06 07 08,30.40,-97.68,(512) 275-1593,www.nyos.org,563,-10873413.458142158,3555446.532034528
227804101,NYOS CHARTER SCHOOL,227804,NYOS CHARTER SCHOOL,12301 N LAMAR BLVD,AUSTIN,"78,753","12301 N LAMAR BLVD, AUSTIN, TX 78753",613,09 10 11 12,30.40,-97.68,(512) 583-6967,www.nyos.org,564,-10873760.752689535,3555360.314984108
070801002,OAK CLIFF FAITH FAMILY ACADEMY,070801,WAXAHACHIE FAITH FAMILY ACADEMY,300 W KIEST BLVD,DALLAS,"75,224","300 W KIEST BLVD, DALLAS, TX 75224","2,326",PK KG 01 02 03 04 05 06 07 08 09 10 11 12,32.71,-96.83,(972) 224-4110,www.faithfamilyacademy.org,565,-10778850.752261827,3856255.605407688
130801001,OAKS ACADEMY,130801,MEADOWLAND CHARTER DISTRICT,121 OLD SAN ANTONIO RD,BOERNE,"78,006","121 OLD SAN ANTONIO RD, BOERNE, TX 78006",73,KG 01 02 03 04 05 06 07 08 09 10 11 12,29.77,-98.71,(830) 331-4094,www.mlcs.org,566,-10988396.097117558,3473539.8979188455
084802002,ODYSSEY ACADEMY - BAY AREA,084802,ODYSSEY ACADEMY INC,10000 EMMETT F LOWRY EXPW,EL LAGO,"77,591","10000 EMMETT F LOWRY EXPW, EL LAGO, TX 77591",612,PK KG 01 02 03 04 05 06 07 08 09 10 11 12,29.41,-95.03,(281) 326-4555,www.odyssey-academy.com,567,-10578399.508491114,3427314.7819413263
084802001,ODYSSEY ACADEMY - GALVESTON,084802,ODYSSEY ACADEMY INC,6001 STEWART RD,GALVESTON,"77,551","6001 STEWART RD, GALVESTON, TX 77551",881,PK KG 01 02 03 04 05 06 07 08 09 10 11 12,29.28,-94.83,(409) 750-9289,www.odyssey-academy.com,568,-10556378.199993186,3410844.9126892607
227806031,OLYMPIA HILLS,227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,2122 GREEN MEADOWS,BUDA,"78,610","2122 GREEN MEADOWS, BUDA, TX 78610",18,03 04 05 06 07 08 09,30.06,-97.82,(512) 750-0426,www.utcharter.org,569,-10889196.603826798,3511617.271566664
183801001,PANOLA CS,183801,PANOLA CHARTER SCHOOL,1110 FM 10,CARTHAGE,"75,633","1110 FM 10, CARTHAGE, TX 75633",50,08 09 10 11 12,32.13,-94.35,(903) 693-6355,www.panolaschools.net,570,-10502437.72067974,3780204.8014881173
183801003,PANOLA EARLY COLLEGE H S,183801,PANOLA CHARTER SCHOOL,1109 W PANOLA,CARTHAGE,"75,633","1109 W PANOLA, CARTHAGE, TX 75633",48,08 09 10 11 12,32.16,-94.36,(903) 693-6355,www.panolaschools.net,571,-10503610.20657486,3784101.7581103668
227806009,PATHFINDER CAMP,227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,20800 FM 150 W,DRIFTWOOD,"78,619","20800 FM 150 W, DRIFTWOOD, TX 78619",20,KG 01 02 03 04 05 06 07 08 09 10 11 12,30.15,-98.06,(512) 496-7955,www.utcharter.org,572,-10916118.113933023,3522898.7612151806
227806023,PATHWAYS 3H CAMPUS,227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,110 YOUTH RANCH CIR,MOUNTAIN HOME,"78,058","110 YOUTH RANCH CIR, MOUNTAIN HOME, TX 78058",18,04 05 06 07 08 09 10 11 12,30.25,-99.45,(512) 560-8132,www.utcharter.org,573,-11070628.540788384,3535675.664835861
161802001,PAUL AND JANE MEYER PUBLIC H S,161802,RAPOPORT ACADEMY PUBLIC SCHOOL,1020 ELM AVE BLD 500,WACO,"76,704","1020 ELM AVE BLD 500, WACO, TX 76704",195,09 10 11 12,31.57,-97.12,(254) 754-2288,www.rapoportacademy.org,574,-10811588.783685643,3707230.94960343
057802001,PEGASUS CHARTER H S,057802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,601 N AKARD ST STE 203,DALLAS,"75,201","601 N AKARD ST STE 203, DALLAS, TX 75201",486,KG 01 02 03 04 05 06 07 08 09 10 11 12,32.78,-96.80,(214) 740-9991,www.pegasuscharter.org,575,-10775818.155524177,3866762.623140622
046802007,PEGASUS SCHOOL,046802,TRINITY CHARTER SCHOOL,896 ROBIN RANCH RD BLDG 9,LOCKHART,"78,644","896 ROBIN RANCH RD BLDG 9, LOCKHART, TX 78644",157,03 04 05 06 07 08 09 10 11 12,29.83,-97.68,(512) 432-1651,www.trinitycharterschools.org,576,-10873739.134444423,3482309.9894269947
101838004,PHOENIX SCHOOL AT SOUTHWEST SCHOOLS,101838,SOUTHWEST SCHOOL,9920 W SAM HOUSTON PKWY S,HOUSTON,"77,099","9920 W SAM HOUSTON PKWY S, HOUSTON, TX 77099",115,EE PK KG 01 02 03 04 05 06 07 08 09 10 11 12,29.67,-95.56,(713) 784-6345,www.swschools.org,577,-10637791.376739567,3461582.9518080237
003801002,PINEYWOOD COMMUNITY ACADEMY - LIVINGSTON,003801,PINEYWOODS COMMUNITY ACADEMY,1017 US 59 LOOP,Livingston,"77,351","1017 US 59 LOOP, Livingston, TX 77351",Less than 5,09 10 11 12,30.70,-94.95,(936) 634-5515,www.ptaaschool.org,578,-10570274.118520537,3593240.2734974623
003801001,PINEYWOODS COMMUNITY ACADEMY H S,003801,PINEYWOODS COMMUNITY ACADEMY,602 S RAGUET,LUFKIN,"75,904","602 S RAGUET, LUFKIN, TX 75904",258,09 10 11 12,31.33,-94.73,(936) 634-5515,pcacharter.net,579,-10545561.55001319,3676031.663338497
057850003,PIONEER TECHNOLOGY (PTAA) FATE,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,5952 I-30,HEATH,"75,032","5952 I-30, HEATH, TX 75032",265,KG 01 02 03 04 05 06 07 08 09 10 11 12,32.94,-96.37,(972) 375-9672,www.ptaaschool.org,580,-10728336.34289777,3887315.440620918
057850002,PIONEER TECHNOLOGY (PTAA) GREENVILLE,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,300 AEROBIC LN,GREENVILLE,"75,402","300 AEROBIC LN, GREENVILLE, TX 75402",531,KG 01 02 03 04 05 06 07 08 09 10 11 12,33.08,-96.07,(903) 257-3920,www.ptaaschool.org,581,-10694978.269702602,3905857.4600526397
057850001,PIONEER TECHNOLOGY (PTAA) MESQUITE,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,3100 OATES DR,MESQUITE,"75,150","3100 OATES DR, MESQUITE, TX 75150",688,KG 01 02 03 04 05 06 07 08 09 10 11 12,32.82,-96.65,(972) 375-9672,www.ptaaschool.org,582,-10758715.497613756,3871811.0842028246
057850004,PIONEER TECHNOLOGY (PTAA) MESQUITE EL,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,1412 S BELT LINE RD,MESQUITE,"75,149","1412 S BELT LINE RD, MESQUITE, TX 75149",265,KG 01 02 03 04 05,32.75,-96.60,(972) 375-9672,www.ptaaschool.org,583,-10753071.106285194,3861894.2225102414
057850005,PIONEER TECHNOLOGY (PTAA) ROYSE CITY EL,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,3200 FM 548 S,ROYSE CITY,"75,189","3200 FM 548 S, ROYSE CITY, TX 75189",213,KG 01 02 03 04 05,32.95,-96.33,(972) 375-9672,www.ptaaschool.org,584,-10723873.046913747,3888926.8381014518
057850006,PIONEER TECHNOLOGY AND ARTS ACADEMY NORTH DALLAS,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,15720 HILLCREST RD,DALLAS,"75,248","15720 HILLCREST RD, DALLAS, TX 75248",264,KG 01 02 03 04 05 06 07 08 09 10 11 12,32.96,-96.79,(469) 405-8967,www.ptaaschool.org,585,-10774370.035890685,3890402.3394987658
015801001,POR VIDA ACADEMY CHARTER H S,015801,POR VIDA ACADEMY,1135 MISSION RD,SAN ANTONIO,"78,210","1135 MISSION RD, SAN ANTONIO, TX 78210",83,09 10 11 12,29.39,-98.49,(210) 775-1132,www.porvidaacademy.org,586,-10963824.21306948,3424771.9933146723
015801002,POR VIDA ACADEMY CORPUS CHRISTI,015801,POR VIDA ACADEMY,4613 S PADRE ISLAND DR,CORPUS CHRISTI,"78,411","4613 S PADRE ISLAND DR, CORPUS CHRISTI, TX 78411",41,09 10 11 12,27.72,-97.39,(361) 225-4240,www.porvidaacademy.org,587,-10841463.751277123,3213202.682553069
015814001,POSITIVE SOLUTIONS CHARTER,015814,POSITIVE SOLUTIONS CHARTER SCHOOL,1325 N FLORES ST STE 100,SAN ANTONIO,"78,212","1325 N FLORES ST STE 100, SAN ANTONIO, TX 78212",93,09 10 11 12,29.44,-98.50,(210) 299-1025,positivesolutions.school,588,-10965304.55301639,3431608.4182511424
015843101,PRELUDE PREPARATORY CHARTER SCHOOL,015843,PRELUDE PREPARATORY CHARTER SCHOOL,1707 CENTENNIAL BLVD,SAN ANTONIO,"78,211","1707 CENTENNIAL BLVD, SAN ANTONIO, TX 78211",30,PK KG 01 02 03 04 05 06 07 08,29.38,-98.54,(210) 780-7661,www.preludeprep.org,589,-10968985.13717036,3423660.7790369713
072801157,PREMIER H S - CORPUS CHRISTI,072801,PREMIER HIGH SCHOOLS,5130 KOSTORYZ RD,CORPUS CHRISTI,"78,415","5130 KOSTORYZ RD, CORPUS CHRISTI, TX 78415",59,09 10 11 12,27.73,-97.41,(361) 302-0341,www.premiercorpuschristi.com,590,-10844006.744856752,3214708.801081165
072801156,PREMIER H S - HOUSTON - HOBBY,072801,PREMIER HIGH SCHOOLS,10222 GULF FWY,Houston,"77,034","10222 GULF FWY, Houston, TX 77034",Less than 5,09 10 11 12,29.64,-95.25,(713) 338-0020,www.responsiveed.com,591,-10602838.304521972,3457904.896860098
072801150,PREMIER H S - SAN ANGELO,072801,PREMIER HIGH SCHOOLS,4102 SUNSET DR,SAN ANGELO,"76,904","4102 SUNSET DR, SAN ANGELO, TX 76904",133,09 10 11 12,31.43,-100.50,(325) 603-4444,www.responsiveed.com,592,-11187379.606760502,3688625.635596151
072801152,PREMIER H S HOUSTON GALLERY NORTH,072801,PREMIER HIGH SCHOOLS,6006 N FWY F,HOUSTON,"77,076","6006 N FWY F, HOUSTON, TX 77076",135,09 10 11 12,29.85,-95.40,(713) 489-9040,www.responsiveed.com,593,-10619765.252408542,3484829.444285339
072801153,PREMIER H S ODESSA,072801,PREMIER HIGH SCHOOLS,1801 N LEE AVE,ODESSA,"79,761","1801 N LEE AVE, ODESSA, TX 79761",97,09 10 11 12,31.86,-102.38,(432) 305-0095,www.responsiveed.com,594,-11397048.999377603,3744894.642347836
072801101,PREMIER H S OF ABILENE,072801,PREMIER HIGH SCHOOLS,3161 S 23RD ST STE 4,ABILENE,"79,605","3161 S 23RD ST STE 4, ABILENE, TX 79605",158,06 07 08 09 10 11 12,32.42,-99.76,(325) 698-8111,www.responsiveed.com,595,-11105414.53358225,3818698.1807142985
072801142,PREMIER H S OF AMARILLO,072801,PREMIER HIGH SCHOOLS,3242 HOBBS RD,AMARILLO,"79,109","3242 HOBBS RD, AMARILLO, TX 79109",268,09 10 11 12,35.18,-101.88,(806) 367-0171,www.responsiveed.com,596,-11341426.924496653,4188405.4470917727
072801131,PREMIER H S OF ARLINGTON,072801,PREMIER HIGH SCHOOLS,5511 RYAN PLAZA DR,ARLINGTON,"76,011","5511 RYAN PLAZA DR, ARLINGTON, TX 76011",189,06 07 08 09 10 11 12,32.76,-97.11,(972) 547-7901,www.responsiveed.com,597,-10809841.05654824,3863525.466733275
072801103,PREMIER H S OF BROWNSVILLE,072801,PREMIER HIGH SCHOOLS,955 PAREDES LINE RD,BROWNSVILLE,"78,521","955 PAREDES LINE RD, BROWNSVILLE, TX 78521",131,06 07 08 09 10 11 12,25.94,-97.49,(956) 550-0084,www.responsiveed.com,598,-10852347.730624732,2991182.4252513046
072801001,PREMIER H S OF COMANCHE/EARLY,072801,PREMIER HIGH SCHOOLS,819 EARLY BLVD,EARLY,"76,802","819 EARLY BLVD, EARLY, TX 76802",90,06 07 08 09 10 11 12,31.74,-98.95,(325) 356-9673,www.responsiveed.com,599,-11015083.334242214,3729289.3346670014
072801138,PREMIER H S OF DAYTON,072801,PREMIER HIGH SCHOOLS,1707 COUNTY RD 611,DAYTON,"77,535","1707 COUNTY RD 611, DAYTON, TX 77535",71,06 07 08 09 10 11 12,30.04,-94.99,(936) 257-8017,www.responsiveed.com,600,-10574558.286972342,3508882.7988214935
072801107,PREMIER H S OF DEL RIO,072801,PREMIER HIGH SCHOOLS,1701 KINGS WAY,DEL RIO,"78,840","1701 KINGS WAY, DEL RIO, TX 78840",68,06 07 08 09 10 11 12,29.39,-100.92,(830) 298-2100,www.responsiveed.com,601,-11234521.707923245,3425156.7854095544
072801108,PREMIER H S OF FORT WORTH,072801,PREMIER HIGH SCHOOLS,6411 CAMP BOWIE BLVD STE B,FT WORTH,"76,116","6411 CAMP BOWIE BLVD STE B, FT WORTH, TX 76116",162,06 07 08 09 10 11 12,32.73,-97.42,(817) 731-2028,www.responsiveed.com,602,-10845136.36940833,3858886.961231062
072801137,PREMIER H S OF GRANBURY,072801,PREMIER HIGH SCHOOLS,833 HARBOR LAKE DR,GRANBURY,"76,048","833 HARBOR LAKE DR, GRANBURY, TX 76048",160,06 07 08 09 10 11 12,32.43,-97.78,(817) 573-0435,www.responsiveed.com,603,-10884442.460069595,3820473.5728497845
072801135,PREMIER H S OF HUNTSVILLE,072801,PREMIER HIGH SCHOOLS,1650 7TH ST,HUNTSVILLE,"77,320","1650 7TH ST, HUNTSVILLE, TX 77320",99,06 07 08 09 10 11 12,30.73,-95.56,(936) 439-5204,www.responsiveed.com,604,-10637921.060606757,3597520.438313285
072801109,PREMIER H S OF LAREDO,072801,PREMIER HIGH SCHOOLS,2201 CHIHUAHUA ST,LAREDO,"78,043","2201 CHIHUAHUA ST, LAREDO, TX 78043",109,06 07 08 09 10 11 12,27.51,-99.47,(956) 723-7788,www.responsiveed.com,605,-11073391.854564609,3186753.9315630617
072801110,PREMIER H S OF LUBBOCK,072801,PREMIER HIGH SCHOOLS,2002 W LOOP 289 STE 121,LUBBOCK,"79,407","2002 W LOOP 289 STE 121, LUBBOCK, TX 79407",201,06 07 08 09 10 11 12,33.58,-101.95,(806) 763-1518,www.responsiveed.com,606,-11348768.834532686,3972034.73897965
072801112,PREMIER H S OF MIDLAND,072801,PREMIER HIGH SCHOOLS,4200 W ILLINOIS AVE STE 140 AND 170,MIDLAND,"79,703","4200 W ILLINOIS AVE STE 140 AND 170, MIDLAND, TX 79703",153,06 07 08 09 10 11 12,31.98,-102.15,(432) 682-0384,www.responsiveed.com,607,-11370846.818009766,3760448.1448330022
072801116,PREMIER H S OF MISSION,072801,PREMIER HIGH SCHOOLS,1203 ST CLAIRE ST,MISSION,"78,572","1203 ST CLAIRE ST, MISSION, TX 78572",117,06 07 08 09 10 11 12,26.19,-98.32,(956) 607-9636,www.responsiveed.com,608,-10944396.161127666,3023196.903213721
072801136,PREMIER H S OF NEW BRAUNFELS,072801,PREMIER HIGH SCHOOLS,1928 S SEGUIN AVE STE 100A,NEW BRAUNFELS,"78,130","1928 S SEGUIN AVE STE 100A, NEW BRAUNFELS, TX 78130",104,06 07 08 09 10 11 12,29.68,-98.11,(830) 609-6606,www.responsiveed.com,609,-10921153.189123172,3462369.3196440856
072801104,PREMIER H S OF PALMVIEW,072801,PREMIER HIGH SCHOOLS,406 W VETERANS BLVD,PALMVIEW,"78,572","406 W VETERANS BLVD, PALMVIEW, TX 78572",125,06 07 08 09 10 11 12,26.24,-98.37,(956) 584-8458,www.responsiveed.com,610,-10950917.50959358,3028436.63387004
072801144,PREMIER H S OF PFLUGERVILLE,072801,PREMIER HIGH SCHOOLS,616 FM 685 SUITES 201-206B,PFLUGERVILLE,"78,660","616 FM 685 SUITES 201-206B, PFLUGERVILLE, TX 78660",89,06 07 08 09 10 11 12,30.44,-97.61,(972) 316-3663,www.responsiveed.com,611,-10865963.397881232,3560461.7954547983
072801130,PREMIER H S OF SAN JUAN,072801,PREMIER HIGH SCHOOLS,1202 E BUSINESS 83,SAN JUAN,"78,589","1202 E BUSINESS 83, SAN JUAN, TX 78589",100,06 07 08 09 10 11 12,26.19,-98.14,(956) 961-4721,www.responsiveed.com,612,-10924595.136571534,3022169.881659526
072801139,PREMIER H S OF SOUTH IRVING,072801,PREMIER HIGH SCHOOLS,551 RYAN PLAZA DR,ARLINGTON,"76,011","551 RYAN PLAZA DR, ARLINGTON, TX 76011",34,06 07 08 09 10 11 12,32.76,-97.11,(972) 316-3663,www.responsiveed.com,613,-10810061.547063654,3863595.8955969485
072801148,PREMIER H S OF TEXARKANA,072801,PREMIER HIGH SCHOOLS,3448 SUMMERHILL RD,TEXARKANA,"75,503","3448 SUMMERHILL RD, TEXARKANA, TX 75503",155,09 10 11 12,33.45,-94.07,(972) 316-3663,www.responsiveed.com,614,-10471284.299943468,3955360.492993554
072801118,PREMIER H S OF TYLER,072801,PREMIER HIGH SCHOOLS,1106 N GLENWOOD BLVD,TYLER,"75,702","1106 N GLENWOOD BLVD, TYLER, TX 75702",103,06 07 08 09 10 11 12,32.36,-95.32,(903) 592-5222,www.responsiveed.com,615,-10610953.212649295,3810784.609218592
072801121,PREMIER H S OF WACO,072801,PREMIER HIGH SCHOOLS,4720 N 19TH ST,WACO,"76,708","4720 N 19TH ST, WACO, TX 76708",150,06 07 08 09 10 11 12,31.59,-97.18,(254) 752-0441,www.responsiveed.com,616,-10818340.422121746,3709431.315225224
072801115,PREMIER H S OF WESLACO,072801,PREMIER HIGH SCHOOLS,2419 N VO-TECH DR,WESLACO,"78,596","2419 N VO-TECH DR, WESLACO, TX 78596",72,06 07 08 09 10 11 12,26.18,-97.97,(956) 781-8800,www.responsiveed.com,617,-10905968.898884395,3021599.662257647
072801145,PREMIER H S ONLINE,072801,PREMIER HIGH SCHOOLS,1301 WATERS RIDGE DR,LEWISVILLE,"75,057","1301 WATERS RIDGE DR, LEWISVILLE, TX 75057","2,470",09 10 11 12,33.03,-96.98,(972) 316-3663,www.responsiveed.com,618,-10795310.79948733,3898740.904413476
072801155,PREMIER H S-FOUNDATION SCHOOL OF AUTISM-PLANO,072801,PREMIER HIGH SCHOOLS,2200 MIDWAY RD,PLANO,"75,093","2200 MIDWAY RD, PLANO, TX 75093",Less than 5,EE PK KG 01 02 03 04 05 06 07 08 09 10 11 12,33.03,-96.84,(972) 696-0505,www.foundationplano.com,619,-10780540.163570782,3899129.4303464047
072801147,PREMIER H S-HOUSTON (CHAMPIONS),072801,PREMIER HIGH SCHOOLS,"3355 FM 1960 RD W, STE 1A AND 1B",HOUSTON,"77,014","3355 FM 1960 RD W, STE 1A AND 1B, HOUSTON, TX 77014",101,09 10 11 12,30.00,-95.48,(972) 316-3663,www.responsiveed.com,620,-10629142.30537526,3503145.975093715
072801113,PREMIER HIGH SCHOOL-AUSTIN SOUTH CAMPUS,072801,PREMIER HIGH SCHOOLS,1701 W BEN WHITE BLVD NO 100A,AUSTIN,"78,704","1701 W BEN WHITE BLVD NO 100A, AUSTIN, TX 78704",119,06 07 08 09 10 11 12,30.23,-97.78,(512) 444-8442,www.responsiveed.com,621,-10885322.30594773,3532719.6891302043
072801128,PREMIER HIGH SCHOOL-AUSTIN WELLS BRANCH,072801,PREMIER HIGH SCHOOLS,"13801 BURNET RD, STE 300",AUSTIN,"78,727","13801 BURNET RD, STE 300, AUSTIN, TX 78727",108,06 07 08 09 10 11 12,30.44,-97.70,(512) 832-0965,www.responsiveed.com,622,-10875653.206296917,3560066.4603670095
072801154,PREMIER HIGH SCHOOL-CANYON,072801,PREMIER HIGH SCHOOLS,"3404 4TH AVE, STE A",Canyon,"79,015","3404 4TH AVE, STE A, Canyon, TX 79015",60,09 10 11 12,34.98,-101.90,(806) 416-8106,www.responsiveed.com,623,-11343792.408016263,4161118.5963690705
072801143,PREMIER HIGH SCHOOL-EL PASO EASTPOINTE,072801,PREMIER HIGH SCHOOLS,1231 LEE TREVINO,EL PASO,"79,907","1231 LEE TREVINO, EL PASO, TX 79907",124,06 07 08 09 10 11 12,31.73,-106.31,(972) 316-3663,www.responsiveed.com,624,-11834802.009875951,3727750.242903771
072801129,PREMIER HIGH SCHOOL-EL PASO MESA,072801,PREMIER HIGH SCHOOLS,1035 BELVEDERE STE 116,EL PASO,"79,912","1035 BELVEDERE STE 116, EL PASO, TX 79912",95,06 07 08 09 10 11 12,31.85,-106.54,(915) 581-4300,www.responsiveed.com,625,-11859928.67798349,3744115.8646740457
072801149,PREMIER HIGH SCHOOL-SAN ANTONIO INGRAM,072801,PREMIER HIGH SCHOOLS,6218 NW LOOP 410,SAN ANTONIO,"78,238","6218 NW LOOP 410, SAN ANTONIO, TX 78238",116,09 10 11 12,29.47,-98.61,(830) 587-4730,www.responsiveed.com,626,-10977585.730009625,3435779.6058066897
